,B_fighter,date,location,Winner,title_bout,weight_class,no_of_rounds,B_current_lose_streak,B_current_win_streak,B_draw,B_avg_BODY_att,B_avg_BODY_landed,B_avg_CLINCH_att,B_avg_CLINCH_landed,B_avg_DISTANCE_att,B_avg_DISTANCE_landed,B_avg_HEAD_att,B_avg_HEAD_landed,B_avg_KD,B_avg_LEG_att,B_avg_LEG_landed,B_avg_PASS,B_avg_SUB_ATT,B_avg_TD_att,B_avg_TD_landed,B_avg_TD_pct,B_longest_win_streak,B_losses,B_avg_opp_BODY_att,B_avg_opp_BODY_landed,B_avg_opp_CLINCH_att,B_avg_opp_CLINCH_landed,B_avg_opp_DISTANCE_att,B_avg_opp_DISTANCE_landed,B_avg_opp_HEAD_att,B_avg_opp_HEAD_landed,B_avg_opp_KD,B_avg_opp_LEG_att,B_avg_opp_LEG_landed,B_avg_opp_PASS,B_avg_opp_SUB_ATT,B_avg_opp_TD_att,B_avg_opp_TD_landed,B_avg_opp_TD_pct,B_total_rounds_fought,B_total_time_fought(seconds),B_total_title_bouts,B_win_by_Decision_Majority,B_win_by_Decision_Split,B_win_by_Decision_Unanimous,B_win_by_KO/TKO,B_win_by_Submission,B_win_by_TKO_Doctor_Stoppage,B_wins,B_Stance,B_Height_cms,B_Weight_lbs,B_age,Gender
4432,Elvis Sinosic,2007-04-21,"Manchester, England, United Kingdom",Red,False,Light Heavyweight,3,5.0,0.0,0.0,1.3333333333333333,1.1666666666666667,1.3333333333333333,1.1666666666666667,19.166666666666668,6.5,14.333333333333336,2.833333333333333,0.0,5.166666666666667,3.8333333333333335,0.0,0.3333333333333333,0.16666666666666666,0.0,0.0,1.0,5.0,3.8333333333333335,2.5,3.0,1.6666666666666667,25.33333333333333,9.833333333333334,60.16666666666666,26.5,0.16666666666666666,2.6666666666666665,2.333333333333333,0.5,0.0,2.333333333333333,2.333333333333333,0.5,10.0,420.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,Orthodox,190.5,205.0,36.0,1
4434,Assuerio Silva,2007-04-21,"Manchester, England, United Kingdom",Red,False,Heavyweight,3,2.0,0.0,0.0,14.5,10.5,3.5,2.5,43.5,19.0,24.0,5.0,0.0,9.5,7.0,0.0,0.0,3.0,0.5,0.5,0.0,2.0,15.0,11.5,10.0,7.0,115.5,38.5,102.0,27.0,0.0,9.5,8.0,0.0,0.5,0.0,0.0,0.0,4.0,529.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,177.8,241.0,32.0,1
4436,David Lee,2007-04-21,"Manchester, England, United Kingdom",Red,False,Lightweight,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,177.8,155.0,29.0,1
4437,Victor Valimaki,2007-04-21,"Manchester, England, United Kingdom",Red,False,Light Heavyweight,3,1.0,0.0,0.0,13.0,8.0,17.0,8.0,183.0,53.0,181.0,46.0,0.0,15.0,12.0,1.0,0.0,3.0,1.0,0.33,0.0,1.0,15.0,9.0,13.0,7.0,118.0,36.0,103.0,24.0,0.0,14.0,11.0,0.0,0.0,0.0,0.0,0.0,3.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,182.88,205.0,29.0,1
4445,Brad Imes,2007-04-07,"Houston, Texas, USA",Red,False,Heavyweight,3,2.0,0.0,0.0,13.5,8.0,36.0,14.0,110.5,29.0,146.0,41.0,0.0,1.0,1.0,1.0,0.5,2.5,2.0,0.8300000000000001,0.0,2.0,7.0,6.0,21.0,13.0,94.5,44.5,102.0,42.5,1.0,13.0,12.0,2.0,0.5,0.0,0.0,0.0,6.0,858.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,200.66,265.0,30.0,1
4448,Josh Haynes,2007-04-07,"Houston, Texas, USA",Red,False,Welterweight,3,2.0,0.0,0.0,6.0,3.5,7.5,3.5,43.0,7.5,53.0,10.0,0.5,2.5,2.0,0.5,0.0,3.5,0.5,0.08,0.0,2.0,9.5,9.0,24.0,15.5,58.5,23.5,80.0,34.5,1.0,2.5,2.0,4.0,2.0,3.0,2.0,0.4,5.0,727.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,175.26,170.0,29.0,1
4451,Dokonjonosuke Mishima,2007-04-05,"Las Vegas, Nevada, USA",Red,False,Lightweight,3,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southpaw,170.18,155.0,34.0,1
4452,Seth Petruzelli,2007-04-05,"Las Vegas, Nevada, USA",Red,False,Light Heavyweight,3,1.0,0.0,0.0,10.0,8.0,6.0,3.0,49.0,21.0,41.0,11.0,1.0,7.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,3.0,29.0,8.0,37.0,11.0,0.0,3.0,3.0,0.0,0.0,11.0,7.0,0.63,3.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,182.88,205.0,27.0,1
4462,Renato Sobral,2007-03-03,"Columbus, Ohio, USA",Red,False,Light Heavyweight,3,1.0,0.0,0.0,1.625,1.25,2.75,2.125,9.0,4.125,18.875,7.625,0.0,3.625,3.25,0.25,1.625,2.625,1.75,0.39,3.0,3.0,1.625,1.125,0.625,0.375,11.0,4.375,18.0,7.625,0.375,0.875,0.75,0.625,0.0,1.0,0.375,0.25,16.0,476.875,1.0,1.0,0.0,1.0,0.0,3.0,0.0,5.0,Orthodox,185.42,205.0,31.0,1
4463,Rex Holman,2007-03-03,"Columbus, Ohio, USA",Red,False,Light Heavyweight,3,0.0,0.0,0.0,6.9230769230769225,4.823529411764706,6.333333333333332,4.2,44.0,15.0,48.66666666666666,17.576923076923073,0.125,4.454545454545454,3.583333333333333,1.0,0.3333333333333333,2.0,1.0,0.3,0.0,0.0,6.8,4.5,5.875,3.6666666666666665,43.14285714285715,14.384615384615385,46.125,14.8,0.0,4.75,3.7222222222222223,0.6666666666666666,0.25,2.375,0.8461538461538461,0.2371428571428572,0.0,606.3333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southpaw,190.5,205.0,29.0,1
4474,Sam Hoger,2007-02-03,"Las Vegas, Nevada, USA",Red,False,Light Heavyweight,3,1.0,0.0,0.0,9.0,4.0,4.25,2.0,48.25,10.25,49.0,9.75,0.25,2.25,1.5,1.5,1.5,1.5,1.0,0.5,1.0,2.0,2.75,1.75,7.25,3.75,42.75,11.5,57.0,16.5,0.0,4.5,4.0,1.5,1.25,5.0,3.25,0.4325,11.0,781.25,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,Orthodox,187.96,205.0,26.0,1
4481,Chris Price,2007-01-25,"Hollywood, Florida, USA",Red,False,Middleweight,3,1.0,0.0,0.0,3.0,3.0,3.0,3.0,5.0,2.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,25.0,12.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,239.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southpaw,187.96,185.0,24.0,1
4483,Ross Pointon,2007-01-25,"Hollywood, Florida, USA",Red,False,Welterweight,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,4.0,19.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,4.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,172.72,170.0,26.0,1
4487,Marcio Cruz,2006-12-30,"Las Vegas, Nevada, USA",Red,False,Heavyweight,3,1.0,0.0,0.0,5.0,5.0,3.0,2.333333333333333,43.66666666666666,15.333333333333336,44.0,12.666666666666664,0.0,10.333333333333334,10.0,0.6666666666666666,0.3333333333333333,3.0,0.3333333333333333,0.16666666666666666,2.0,1.0,5.333333333333333,4.666666666666667,4.333333333333333,4.0,33.333333333333336,5.333333333333333,34.666666666666664,5.666666666666668,0.0,2.0,1.6666666666666667,0.6666666666666666,0.3333333333333333,2.6666666666666665,1.6666666666666667,0.7999999999999999,6.0,504.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,Orthodox,193.04,232.0,28.0,1
4494,Jeff Joslin,2006-12-13,"San Diego, California, USA",Red,False,Welterweight,3,0.0,0.0,0.0,6.9230769230769225,4.823529411764706,6.333333333333332,4.2,44.0,15.0,48.66666666666666,17.576923076923073,0.125,4.454545454545454,3.583333333333333,1.0,0.3333333333333333,2.0,1.0,0.3,0.0,0.0,6.8,4.5,5.875,3.6666666666666665,43.14285714285715,14.384615384615385,46.125,14.8,0.0,4.75,3.7222222222222223,0.6666666666666666,0.25,2.375,0.8461538461538461,0.2371428571428572,0.0,606.3333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,182.88,170.0,31.0,1
4495,Drew Fickett,2006-12-13,"San Diego, California, USA",Red,False,Welterweight,3,0.0,1.0,0.0,1.8,1.2,2.0,1.4,10.0,2.8,10.8,3.4,0.2,1.6,1.2,0.6,1.6,0.8,0.6,0.332,2.0,2.0,2.8,2.4,3.8,2.8,6.8,2.4,15.2,6.4,0.0,2.0,1.8,2.6,0.4,3.4,2.2,0.31,9.0,398.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,Orthodox,177.8,155.0,26.0,1
4496,Shonie Carter,2006-12-13,"San Diego, California, USA",Red,False,Welterweight,3,2.0,0.0,0.0,6.0,4.25,5.25,4.0,22.25,8.25,19.5,5.0,0.5,8.0,5.75,1.0,0.0,2.25,1.75,0.3725,2.0,2.0,2.5,2.25,5.5,3.5,18.5,7.25,21.0,9.0,0.75,3.0,1.5,2.0,1.0,4.0,0.75,0.2875,8.0,527.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,Southpaw,177.8,170.0,34.0,1
4499,Dave Menne,2006-12-13,"San Diego, California, USA",Red,False,Welterweight,3,3.0,0.0,0.0,7.0,6.0,16.6,11.2,33.2,10.0,43.4,14.2,0.0,9.2,6.8,0.4,2.0,0.4,0.4,0.4,2.0,3.0,5.4,4.4,3.2,1.8,14.2,5.4,22.0,10.8,0.4,0.6,0.6,2.2,0.2,9.0,2.8,0.258,14.0,732.4,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,Orthodox,177.8,170.0,32.0,1
4501,Steve Byrnes,2006-12-13,"San Diego, California, USA",Red,False,Middleweight,3,0.0,0.0,0.0,6.9230769230769225,4.823529411764706,6.333333333333332,4.2,44.0,15.0,48.66666666666666,17.576923076923073,0.125,4.454545454545454,3.583333333333333,1.0,0.3333333333333333,2.0,1.0,0.3,0.0,0.0,6.8,4.5,5.875,3.6666666666666665,43.14285714285715,14.384615384615385,46.125,14.8,0.0,4.75,3.7222222222222223,0.6666666666666666,0.25,2.375,0.8461538461538461,0.2371428571428572,0.0,606.3333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,182.88,170.0,29.0,1
4503,Jeff Monson,2006-11-18,"Sacramento, California, USA",Red,True,Heavyweight,5,0.0,3.0,0.0,6.0,5.333333333333333,7.833333333333332,5.333333333333333,20.5,3.8333333333333335,33.333333333333336,10.0,0.16666666666666666,2.1666666666666665,2.0,0.8333333333333334,0.16666666666666666,5.666666666666668,1.1666666666666667,0.3266666666666667,3.0,2.0,5.0,4.833333333333333,8.166666666666666,5.833333333333332,33.333333333333336,12.833333333333336,34.333333333333336,11.5,0.0,8.5,7.333333333333332,0.6666666666666666,0.3333333333333333,1.6666666666666667,0.5,0.125,13.0,602.8333333333334,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,Orthodox,175.26,247.0,35.0,1
4508,Sherman Pendergarst,2006-11-18,"Sacramento, California, USA",Red,False,Heavyweight,3,0.0,0.0,0.0,6.9230769230769225,4.823529411764706,6.333333333333332,4.2,44.0,15.0,48.66666666666666,17.576923076923073,0.125,4.454545454545454,3.583333333333333,1.0,0.3333333333333333,2.0,1.0,0.3,0.0,0.0,6.8,4.5,5.875,3.6666666666666665,43.14285714285715,14.384615384615385,46.125,14.8,0.0,4.75,3.7222222222222223,0.6666666666666666,0.25,2.375,0.8461538461538461,0.2371428571428572,0.0,606.3333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,185.42,235.0,39.0,1
4510,Josh Shockman,2006-11-18,"Sacramento, California, USA",Red,False,Heavyweight,3,0.0,0.0,0.0,6.9230769230769225,4.823529411764706,6.333333333333332,4.2,44.0,15.0,48.66666666666666,17.576923076923073,0.125,4.454545454545454,3.583333333333333,1.0,0.3333333333333333,2.0,1.0,0.3,0.0,0.0,6.8,4.5,5.875,3.6666666666666665,43.14285714285715,14.384615384615385,46.125,14.8,0.0,4.75,3.7222222222222223,0.6666666666666666,0.25,2.375,0.8461538461538461,0.2371428571428572,0.0,606.3333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southpaw,193.04,235.0,25.0,1
4514,Edwin DeWees,2006-11-11,"Las Vegas, Nevada, USA",Red,False,Middleweight,3,2.0,0.0,0.0,3.5,2.5,4.0,3.0,2.5,1.5,2.0,1.0,0.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,0.0,2.0,8.5,8.5,13.0,11.0,2.5,2.0,17.5,12.0,0.5,0.5,0.5,0.0,0.5,0.0,0.0,0.0,2.0,210.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,185.42,185.0,24.0,1
4515,Jeremy Jackson,2006-11-11,"Las Vegas, Nevada, USA",Red,False,Welterweight,3,1.0,0.0,0.0,0.0,0.0,5.0,1.0,7.0,0.0,37.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,0.0,0.0,3.0,1.0,20.0,14.0,0.0,0.0,0.0,4.0,2.0,13.0,6.0,0.46,3.0,724.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,177.8,170.0,24.0,1
4517,Gideon Ray,2006-11-11,"Las Vegas, Nevada, USA",Red,False,Middleweight,3,2.0,0.0,0.0,2.5,2.0,3.0,3.0,9.5,2.5,7.0,1.0,0.0,3.5,3.0,0.0,0.0,0.5,0.5,0.5,0.0,2.0,1.0,0.5,1.5,1.5,8.5,3.0,20.0,11.0,1.5,1.0,0.5,1.5,0.5,0.0,0.0,0.0,2.0,161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southpaw,177.8,185.0,33.0,1
4525,Justin James,2006-10-14,"Las Vegas, Nevada, USA",Red,False,Lightweight,3,0.0,0.0,0.0,6.9230769230769225,4.823529411764706,6.333333333333332,4.2,44.0,15.0,48.66666666666666,17.576923076923073,0.125,4.454545454545454,3.583333333333333,1.0,0.3333333333333333,2.0,1.0,0.3,0.0,0.0,6.8,4.5,5.875,3.6666666666666665,43.14285714285715,14.384615384615385,46.125,14.8,0.0,4.75,3.7222222222222223,0.6666666666666666,0.25,2.375,0.8461538461538461,0.2371428571428572,0.0,606.3333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,177.8,155.0,29.0,1
4527,Ken Shamrock,2006-10-10,"Hollywood, Florida, USA",Red,False,Light Heavyweight,3,2.0,0.0,0.0,2.4285714285714284,2.142857142857143,2.8571428571428568,1.9285714285714288,10.428571428571429,1.6428571428571428,17.428571428571427,5.7142857142857135,0.07142857142857142,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.7857142857142857,1.0,0.5714285714285714,0.5,2.0,7.0,1.4285714285714286,1.2142857142857142,3.928571428571429,2.571428571428572,11.714285714285715,3.571428571428572,19.071428571428573,8.571428571428571,0.0,1.6428571428571428,0.9285714285714286,0.42857142857142855,0.14285714285714285,1.0714285714285714,0.2857142857142857,0.06642857142857142,20.0,495.4285714285714,1.0,0.0,0.0,0.0,2.0,5.0,0.0,7.0,Orthodox,185.42,205.0,42.0,1
4531,Crafton Wallace,2006-10-10,"Hollywood, Florida, USA",Red,False,Middleweight,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,7.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,6.0,3.0,26.0,19.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,182.88,185.0,30.0,1
4542,Mario Neto,2006-09-23,"Anaheim, California, USA",Red,False,Heavyweight,3,0.0,0.0,0.0,6.9230769230769225,4.823529411764706,6.333333333333332,4.2,44.0,15.0,48.66666666666666,17.576923076923073,0.125,4.454545454545454,3.583333333333333,1.0,0.3333333333333333,2.0,1.0,0.3,0.0,0.0,6.8,4.5,5.875,3.6666666666666665,43.14285714285715,14.384615384615385,46.125,14.8,0.0,4.75,3.7222222222222223,0.6666666666666666,0.25,2.375,0.8461538461538461,0.2371428571428572,0.0,606.3333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,182.88,229.0,29.0,1
4543,Danny Abbadi,2006-09-23,"Anaheim, California, USA",Red,False,Lightweight,3,1.0,0.0,0.0,1.0,1.0,4.0,2.0,5.0,1.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,11.0,5.0,5.0,5.0,2.0,17.0,10.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,0.5,1.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,180.34,155.0,23.0,1
4550,Rob MacDonald,2006-08-26,"Las Vegas, Nevada, USA",Red,False,Light Heavyweight,3,0.0,1.0,0.0,0.0,0.0,2.5,1.0,4.0,1.0,12.5,6.0,0.0,0.5,0.5,1.5,1.5,2.0,2.0,0.5,1.0,1.0,1.0,0.5,4.5,2.5,5.5,2.0,8.5,3.0,0.5,1.5,1.5,0.5,0.5,2.5,0.5,0.25,2.0,177.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,Orthodox,190.5,205.0,27.0,1
4551,Wes Combs,2006-08-26,"Las Vegas, Nevada, USA",Red,False,Light Heavyweight,3,1.0,0.0,0.0,2.0,0.0,5.0,2.0,7.0,2.0,9.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,10.0,14.0,8.0,4.0,1.0,23.0,12.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,1.0,1.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,187.96,205.0,33.0,1
4552,Cory Walmsley,2006-08-26,"Las Vegas, Nevada, USA",Red,False,Light Heavyweight,3,0.0,0.0,0.0,6.9230769230769225,4.823529411764706,6.333333333333332,4.2,44.0,15.0,48.66666666666666,17.576923076923073,0.125,4.454545454545454,3.583333333333333,1.0,0.3333333333333333,2.0,1.0,0.3,0.0,0.0,6.8,4.5,5.875,3.6666666666666665,43.14285714285715,14.384615384615385,46.125,14.8,0.0,4.75,3.7222222222222223,0.6666666666666666,0.25,2.375,0.8461538461538461,0.2371428571428572,0.0,606.3333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,182.88,205.0,29.0,1
4556,Yuki Sasaki,2006-08-17,"Las Vegas, Nevada, USA",Red,False,Middleweight,3,0.0,0.0,0.0,6.9230769230769225,4.823529411764706,6.333333333333332,4.2,44.0,15.0,48.66666666666666,17.576923076923073,0.125,4.454545454545454,3.583333333333333,1.0,0.3333333333333333,2.0,1.0,0.3,0.0,0.0,6.8,4.5,5.875,3.6666666666666665,43.14285714285715,14.384615384615385,46.125,14.8,0.0,4.75,3.7222222222222223,0.6666666666666666,0.25,2.375,0.8461538461538461,0.2371428571428572,0.0,606.3333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,187.96,185.0,29.0,1
4559,Jason Von Flue,2006-08-17,"Las Vegas, Nevada, USA",Red,False,Welterweight,3,1.0,0.0,0.0,12.5,7.5,19.0,11.0,42.5,11.5,48.5,13.5,0.0,1.5,1.5,1.5,1.5,5.5,1.0,0.11,1.0,1.0,13.5,7.5,22.0,11.5,54.0,14.0,63.5,16.0,0.0,7.0,7.0,1.5,3.0,4.5,2.0,0.475,6.0,788.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,Orthodox,182.88,170.0,31.0,1
4560,Kristof Midoux,2006-08-17,"Las Vegas, Nevada, USA",Red,False,Heavyweight,3,0.0,0.0,0.0,6.9230769230769225,4.823529411764706,6.333333333333332,4.2,44.0,15.0,48.66666666666666,17.576923076923073,0.125,4.454545454545454,3.583333333333333,1.0,0.3333333333333333,2.0,1.0,0.3,0.0,0.0,6.8,4.5,5.875,3.6666666666666665,43.14285714285715,14.384615384615385,46.125,14.8,0.0,4.75,3.7222222222222223,0.6666666666666666,0.25,2.375,0.8461538461538461,0.2371428571428572,0.0,606.3333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,185.42,220.0,32.0,1
4561,Sammy Morgan,2006-08-17,"Las Vegas, Nevada, USA",Red,False,Welterweight,3,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,177.8,170.0,24.0,1
4566,Dan Christison,2006-07-08,"Las Vegas, Nevada, USA",Red,False,Heavyweight,3,0.0,1.0,0.0,12.0,10.0,28.0,16.0,117.0,56.0,110.0,39.0,0.0,26.0,24.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,12.0,8.0,36.0,16.0,97.0,31.0,143.0,48.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,3.0,817.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,Orthodox,203.2,265.0,34.0,1
4568,Joe Jordan,2006-07-08,"Las Vegas, Nevada, USA",Red,False,Catch Weight,3,0.0,0.0,0.0,6.9230769230769225,4.823529411764706,6.333333333333332,4.2,44.0,15.0,48.66666666666666,17.576923076923073,0.125,4.454545454545454,3.583333333333333,1.0,0.3333333333333333,2.0,1.0,0.3,0.0,0.0,6.8,4.5,5.875,3.6666666666666665,43.14285714285715,14.384615384615385,46.125,14.8,0.0,4.75,3.7222222222222223,0.6666666666666666,0.25,2.375,0.8461538461538461,0.2371428571428572,0.0,606.3333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,167.64,155.0,27.0,1
4570,Gilbert Aldana,2006-07-08,"Las Vegas, Nevada, USA",Red,False,Heavyweight,3,1.0,0.0,0.0,5.0,5.0,36.0,19.0,14.0,6.0,43.0,19.0,0.0,6.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,14.0,12.0,45.0,33.0,20.0,10.0,53.0,33.0,0.0,4.0,4.0,1.0,1.0,2.0,1.0,0.5,2.0,447.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,185.42,250.0,28.0,1
4577,Branden Lee Hinkle,2006-06-28,"Las Vegas, Nevada, USA",Red,False,Light Heavyweight,3,1.0,0.0,0.0,4.5,4.5,2.0,2.0,1.5,0.0,18.5,11.5,0.0,0.0,0.0,2.5,2.0,1.0,0.5,0.25,1.0,1.0,3.0,3.0,2.5,1.5,0.5,0.0,3.5,1.5,0.0,0.5,0.5,1.0,0.5,1.5,0.5,0.165,2.0,264.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Orthodox,190.5,235.0,32.0,1
4579,Kristian Rothaermel,2006-06-28,"Las Vegas, Nevada, USA",Red,False,Light Heavyweight,3,0.0,0.0,0.0,6.9230769230769225,4.823529411764706,6.333333333333332,4.2,44.0,15.0,48.66666666666666,17.576923076923073,0.125,4.454545454545454,3.583333333333333,1.0,0.3333333333333333,2.0,1.0,0.3,0.0,0.0,6.8,4.5,5.875,3.6666666666666665,43.14285714285715,14.384615384615385,46.125,14.8,0.0,4.75,3.7222222222222223,0.6666666666666666,0.25,2.375,0.8461538461538461,0.2371428571428572,0.0,606.3333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Open Stance,182.88,205.0,34.0,1
4580,Justin Levens,2006-06-28,"Las Vegas, Nevada, USA",Red,False,Middleweight,3,1.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,7.0,3.0,1.0,1.0,11.0,6.0,0.0,3.0,2.0,1.0,2.0,2.0,1.0,0.5,1.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,180.34,185.0,26.0,1
4587,Solomon Hutcherson,2006-06-24,"Las Vegas, Nevada, USA",Red,False,Middleweight,3,0.0,0.0,0.0,6.9230769230769225,4.823529411764706,6.333333333333332,4.2,44.0,15.0,48.66666666666666,17.576923076923073,0.125,4.454545454545454,3.583333333333333,1.0,0.3333333333333333,2.0,1.0,0.3,0.0,0.0,6.8,4.5,5.875,3.6666666666666665,43.14285714285715,14.384615384615385,46.125,14.8,0.0,4.75,3.7222222222222223,0.6666666666666666,0.25,2.375,0.8461538461538461,0.2371428571428572,0.0,606.3333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southpaw,180.34,185.0,33.0,1
4590,Royce Gracie,2006-05-27,"Los Angeles, California, USA",Red,False,Catch Weight,3,1.0,0.0,0.0,1.0,0.4166666666666667,1.6666666666666667,1.0,2.6666666666666665,0.4166666666666667,2.9166666666666665,1.5833333333333333,0.0,1.8333333333333333,0.5,1.25,1.1666666666666667,1.3333333333333333,0.5,0.3608333333333333,11.0,1.0,0.4166666666666667,0.3333333333333333,0.6666666666666666,0.5,0.8333333333333334,0.16666666666666666,4.166666666666667,1.5,0.0,0.5833333333333334,0.5,0.16666666666666666,0.0,0.4166666666666667,0.3333333333333333,0.3333333333333333,13.0,257.25,3.0,0.0,0.0,0.0,1.0,10.0,0.0,11.0,Southpaw,185.42,175.0,39.0,1
4597,Fabiano Scherner,2006-05-27,"Los Angeles, California, USA",Red,False,Heavyweight,3,1.0,0.0,0.0,2.0,1.0,2.0,1.0,25.0,5.0,24.0,7.0,0.0,6.0,2.0,1.0,0.0,2.0,1.0,0.5,0.0,1.0,16.0,13.0,17.0,15.0,22.0,12.0,12.0,4.0,2.0,13.0,11.0,0.0,0.0,1.0,0.0,0.0,2.0,502.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,190.5,257.0,33.0,1
